∆Ï˙ó,’◊∏˜,∞Áº≈,…◊ıé,ìË◊°≥˛,ìË◊° Òl,ìË◊°”¿∑Ω,∆´ÜUó¯1,∆´ÜUó¯2,íkÖR…◊,õgÖR…◊,íkÖR≥˛,õgÖR≥˛,¡Ô“∑,≥˛“∑,íkõg—◊ºä,¸Ník≥˛,¸Ník Òl,¸Nõg≥˛,¸Nõg Òl,∞Á∆¸›xïä◊æ≤ÒìË◊°≥˛,∞Á∆¸›xïä◊æ≤ÒìË◊° Òl,∞Á∆¸›xïä◊æ≤ÒìË◊°”¿∑Ω,∞Á∆¸›xïä◊æ≤Ò¡Ô“∑
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:51,3450.2,0,0,0,0,3399,3450,3450.2,21,1,21,0,0,0,0,0,0,2776,2881009500,1184,0.898938945903635
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:51,3450.2,0,0,0,0,3399,3450,3450.2,20,1,20,0,0,0,0,0,0,2776,2881009500,1184,0.902260869565217
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:52,3450.2,0,0,0,0,3399,3450,3450.2,21,1,21,0,0,0,0,0,0,2776,2881009500,1184,0.905755520778995
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:52,3450.4,2,2070180,-1,0,3399,3450.2,3450.8,1,5,0.2,0,1,2,2070180,0,0,2778,2883079680,1183,0.905142460041696
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:53,3450.4,0,0,0,0,3399,3450.2,3450.8,1,10,0.1,0,0,0,0,0,0,2778,2883079680,1183,0.903746097814776
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:53,3450.4,0,0,0,0,3399,3450.2,3450.4,1,1,1,0,0,0,0,0,0,2778,2883079680,1183,0.903762788278134
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:54,3450.4,0,0,0,0,3399,3450.2,3450.4,1,2,0.5,0,0,0,0,0,0,2778,2883079680,1183,0.90362281157913
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:55,3450.4,1,1035120,0,0,3399,3450.2,3450.4,1,1,1,0,1,1,1035120,0,0,2779,2884114800,1183,0.903639514731369
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:57,3450.4,1,1035120,0,0,3399,3450.2,3450.4,1,5,0.2,0,1,1,1035120,0,0,2780,2885149920,1183,0.903030303030303
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:58,3450.2,1,1035060,1,0,3399,3450,3450.4,19,10,1.9,0,2,0,0,1,1035060,2781,2886184980,1184,0.904753673292999
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:58,3450.2,0,0,0,0,3399,3450,3450.2,19,1,19,0,0,0,0,0,0,2781,2886184980,1184,0.907881092291739
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:26:59,3450,12,12420000,3,0,3399,3450,3450.2,7,1,7,0,2,0,0,12,12420000,2793,2898604980,1187,0.90893381717643
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:00,3450,0,0,0,0,3399,3450,3450.2,7,3,2.33333333333333,0,0,0,0,0,0,2793,2898604980,1187,0.909671848013817
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:00,3450,0,0,0,0,3399,3450,3450.2,7,6,1.16666666666667,0,0,0,0,0,0,2793,2898604980,1187,0.909937888198758
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:01,3450,7,7245000,1,0,3399,3449.4,3450.2,1,6,0.166666666666667,0,2,0,0,7,7245000,2800,2905849980,1188,0.909169251982075
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:01,3450,0,0,0,0,3399,3449.4,3450,1,5,0.2,0,0,0,0,0,0,2800,2905849980,1188,0.90855863612881
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:02,3449.4,1,1034820,-1,0,3399,3449.2,3449.4,3,1,3,0,2,0,0,1,1034820,2801,2906884800,1187,0.908918732782369
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:02,3449.4,1,1034820,0,0,3399,3449.2,3450,3,11,0.272727272727273,0,1,1,1034820,0,0,2802,2907919620,1187,0.907716102423097
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:03,3450,1,1035000,1,0,3399,3449.2,3449.6,3,1,3,0,1,1,1035000,0,0,2803,2908954620,1188,0.90807560137457
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:03,3449.2,2,2069760,0,0,3399,3449.2,3450,2,11,0.181818181818182,0,2,0,0,2,2069760,2805,2911024380,1188,0.906705539358601
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:04,3449.2,0,0,0,0,3399,3449.2,3450,2,12,0.166666666666667,0,0,0,0,0,0,2805,2911024380,1188,0.905185692281362
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:05,3449.2,0,0,0,0,3399,3449.2,3450,2,13,0.153846153846154,0,0,0,0,0,0,2805,2911024380,1188,0.903517759562841
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:06,3450,6,6209880,6,0,3399,3449.2,3450,2,8,0.25,0,1,6,6209880,0,0,2811,2917234260,1194,0.90262619372442
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:07,3450,0,0,0,0,3399,3449.4,3450,1,22,0.0454545454545455,0,0,0,0,0,0,2811,2917234260,1194,0.899422358137954
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:08,3450,0,0,0,0,3399,3449.4,3449.6,1,1,1,0,0,0,0,0,0,2811,2917234260,1194,0.899439442840156
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:09,3449.4,1,1034820,1,0,3399,3449.2,3449.6,2,1,2,0,2,0,0,1,1034820,2812,2918269080,1195,0.899626358695652
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:09,3449.4,0,0,0,0,3399,3449.2,3449.4,2,1,2,0,0,0,0,0,0,2812,2918269080,1195,0.899813211071489
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:10,3449,3,3104220,1,0,3399,3448.6,3449,3,1,3,0,2,0,0,3,3104220,2815,2921373300,1196,0.900169779286927
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:11,3449,1,1034700,1,0,3399,3448.6,3449.4,3,2,1.5,0,1,1,1034700,0,0,2816,2922408000,1197,0.900373387644263
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:11,3449.4,1,1034820,0,0,3399,3448.6,3449.4,3,1,3,0,1,1,1034820,0,0,2817,2923442820,1197,0.900729679280502
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:12,3448.6,3,3103740,0,0,3399,3448.4,3449.4,2,1,2,0,2,0,0,3,3103740,2820,2926546560,1197,0.900916185951815
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:13,3449,1,1034700,1,0,3399,3448.4,3449.2,2,1,2,0,1,1,1034700,0,0,2821,2927581260,1198,0.901102629346904
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:15,3448.4,1,1034520,0,0,3399,3448.4,3449,1,1,1,0,2,0,0,1,1034520,2822,2928615780,1198,0.901119402985075
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:15,3448.2,2,2068980,1,0,3399,3448.2,3448.4,1,1,1,0,2,0,0,2,2068980,2824,2930684760,1199,0.901136170934373
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:16,3448.2,0,0,0,0,3399,3448.2,3448.4,1,3,0.333333333333333,0,0,0,0,0,0,2824,2930684760,1199,0.900847457627119
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:16,3448.2,0,0,0,0,3399,3448.2,3448.4,1,4,0.25,0,0,0,0,0,0,2824,2930684760,1199,0.900406504065041
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:17,3448.2,0,0,0,0,3399,3448.2,3448.4,1,7,0.142857142857143,0,0,0,0,0,0,2824,2930684760,1199,0.899509389274234
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:17,3448.2,0,0,0,0,3399,3448.2,3448.4,1,18,0.0555555555555556,0,0,0,0,0,0,2824,2930684760,1199,0.89694720863552
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:18,3448.4,1,1034520,1,0,3399,3448.2,3448.4,1,17,0.0588235294117647,0,1,1,1034520,0,0,2825,2931719280,1200,0.894550958627649
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:18,3448.2,1,1034460,1,0,3399,3448,3448.2,20,3,6.66666666666667,0,2,0,0,1,1034460,2826,2932753740,1201,0.897461758278702
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:19,3448,1,1034400,-1,0,3399,3448,3448.2,19,4,4.75,0,2,0,0,1,1034400,2827,2933788140,1200,0.900050394758945
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:19,3448,3,3103200,0,0,3399,3448,3448.2,17,4,4.25,0,2,0,0,3,3103200,2830,2936891340,1200,0.902299815343294
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:20,3448,6,6206400,4,0,3399,3448,3448.2,11,14,0.785714285714286,0,2,0,0,6,6206400,2836,2943097740,1204,0.902026461229275
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:20,3448.2,6,6206580,4,0,3399,3448,3448.2,8,12,0.666666666666667,0,1,6,6206580,0,0,2842,2949304320,1208,0.901554404145078
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:21,3448,5,5172060,3,0,3399,3448,3448.2,4,1,4,0,2,0,0,5,5172060,2847,2954476380,1211,0.902072192513369
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:21,3448,6,6206460,3,0,3399,3448,3448.4,1,14,0.0714285714285714,0,2,0,0,6,6206460,2853,2960682840,1214,0.900133377792598
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:22,3448.4,6,6207000,-1,0,3399,3447.8,3448.4,1,9,0.111111111111111,0,1,6,6207000,0,0,2859,2966889840,1213,0.898951223572499
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:22,3448,11,11379600,0,0,3399,3447.8,3448.6,1,8,0.125,0,1,11,11379600,0,0,2870,2978269440,1213,0.897921862011638
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:23,3448.6,7,7241520,-4,0,3399,3447.8,3448.6,1,4,0.25,0,1,7,7241520,0,0,2877,2985510960,1209,0.897491277620867
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:23,3448.6,0,0,0,0,3399,3448,3448.4,2,3,0.666666666666667,0,0,0,0,0,0,2877,2985510960,1209,0.897376286947858
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:24,3448,3,3103380,-1,0,3399,3447.8,3448.4,1,5,0.2,0,2,0,0,3,3103380,2880,2988614340,1208,0.896797743487639
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:24,3448,0,0,0,0,3399,3447.8,3448.2,1,2,0.5,0,0,0,0,0,0,2880,2988614340,1208,0.89666611378338
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:25,3447.4,4,4137300,1,0,3399,3447.2,3448,7,1,7,0,2,0,0,4,4137300,2884,2992751640,1209,0.897678275290216
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:25,3447.4,0,0,0,0,3399,3447.2,3447.8,7,1,7,0,0,0,0,0,0,2884,2992751640,1209,0.898690101144089
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:26,3448,2,2068740,0,0,3399,3447.2,3448,7,5,1.4,0,1,2,2068740,0,0,2886,2994820380,1209,0.899105367793241
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:26,3447.2,3,3102480,0,0,3399,3447.2,3447.6,4,1,4,0,2,0,0,3,3102480,2889,2997922860,1209,0.899619016067583
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:27,3447.2,2,2068320,-1,0,3399,3447.2,3447.6,2,1,2,0,2,0,0,2,2068320,2891,2999991180,1208,0.899801258694932
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:28,3447.2,1,1034160,0,0,3399,3447.2,3447.6,2,1,2,0,2,0,0,1,1034160,2892,3001025340,1208,0.899983440967048
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:28,3447.6,2,2068440,0,0,3399,3447.6,3447.8,1,1,1,0,1,2,2068440,0,0,2894,3003093780,1208,0.9
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:29,3447.6,1,1034280,0,0,3399,3447.2,3447.8,2,1,2,0,2,0,0,1,1034280,2895,3004128060,1208,0.900182089058103
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:30,3447.6,0,0,0,0,3399,3447.4,3447.8,1,1,1,0,0,0,0,0,0,2895,3004128060,1208,0.900198609731877
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:31,3447.4,1,1034220,1,0,3399,3447.2,3447.8,2,1,2,0,2,0,0,1,1034220,2896,3005162280,1209,0.900380605659441
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:31,3447.2,2,2068320,0,0,3399,3447,3447.8,1,1,1,0,2,0,0,2,2068320,2898,3007230600,1209,0.900397088021178
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:32,3447,1,1034100,0,0,3399,3446,3447.6,2,1,2,0,2,0,0,1,1034100,2899,3008264700,1209,0.900578990901572
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:32,3447,0,0,0,0,3399,3446,3447.4,3,1,3,0,0,0,0,0,0,2899,3008264700,1209,0.900926232219649
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:33,3447,0,0,0,0,3399,3446,3447.4,3,4,0.75,0,0,0,0,0,0,2899,3008264700,1209,0.900826446280992
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:34,3447,0,0,0,0,3399,3446,3447,6,1,6,0,0,0,0,0,0,2899,3008264700,1209,0.901669145595769
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:35,3446,7,7236600,1,0,3399,3445.6,3446,1,7,0.142857142857143,0,2,0,0,7,7236600,2906,3015501300,1210,0.900792340706504
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:35,3447,11,11373000,-3,0,3399,3447,3447.2,15,1,15,0,1,11,11373000,0,0,2917,3026874300,1207,0.903119326621555
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:36,3447,2,2068200,-2,0,3399,3447,3447.2,14,1,14,0,2,0,0,2,2068200,2919,3028942500,1205,0.905280528052805
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:36,3447,10,10341000,0,0,3399,3447,3447.2,5,1,5,0,2,0,0,10,10341000,2929,3039283500,1205,0.905956112852665
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:37,3447,5,5170500,1,0,3399,3447,3447.2,1,1,1,0,2,0,0,5,5170500,2934,3044454000,1206,0.905971626525899
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:37,3446,2,2067900,1,0,3399,3446,3447,1,3,0.333333333333333,0,2,0,0,2,2067900,2936,3046521900,1207,0.905688375927453
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:38,3446,0,0,0,0,3399,3446.2,3447,2,3,0.666666666666667,0,0,0,0,0,0,2936,3046521900,1207,0.905570204350692
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:39,3446,4,4135200,1,0,3399,3445.6,3447,2,3,0.666666666666667,0,2,0,0,4,4135200,2940,3050657100,1208,0.905452149563499
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:39,3445.6,2,2067780,1,0,3399,3445.6,3447,1,2,0.5,0,2,0,0,2,2067780,2942,3052724880,1209,0.905318623415116
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:40,3447,2,2068200,-1,0,3399,3446.2,3447.2,1,1,1,0,1,2,2068200,0,0,2944,3054793080,1208,0.905334211392822
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:40,3447,2,2068200,-2,0,3399,3446.2,3447,1,3,0.333333333333333,0,1,2,2068200,0,0,2946,3056861280,1206,0.905051834786901
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:41,3447,0,0,0,0,3399,3446.2,3447,2,3,0.666666666666667,0,0,0,0,0,0,2946,3056861280,1206,0.904934210526316
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:41,3446.2,4,4135920,-2,0,3399,3446,3446.2,2,1,2,0,2,0,0,4,4135920,2950,3060997200,1204,0.905114290412761
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:42,3446.2,2,2067660,0,0,3399,3446,3446.8,2,1,2,0,1,2,2067660,0,0,2952,3063064860,1204,0.905294311081881
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:42,3446,1,1033800,1,0,3399,3446.2,3446.4,4,3,1.33333333333333,0,2,0,0,1,1033800,2953,3064098660,1205,0.905505341002465
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:43,3446,1,1033800,1,0,3399,3446.2,3446.4,3,3,1,0,2,0,0,1,1033800,2954,3065132460,1206,0.905551905387648
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:43,3446.4,3,3101760,2,0,3399,3446.2,3446.8,3,2,1.5,0,1,3,3101760,0,0,2957,3068234220,1208,0.905747126436782
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:44,3446.2,4,4135440,1,0,3399,3446.4,3446.8,1,1,1,0,2,0,0,4,4135440,2961,3072369660,1209,0.905762600558201
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:44,3446.4,2,2067960,-2,0,3399,3446,3446.2,3,1,3,0,2,0,0,2,2067960,2963,3074437620,1207,0.906106369008536
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:45,3446.4,0,0,0,0,3399,3446,3446.2,3,2,1.5,0,0,0,0,0,0,2963,3074437620,1207,0.906301279947489
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:45,3446,10,10340100,-1,0,3399,3446,3447.2,3,2,1.5,0,2,0,0,10,10340100,2973,3084777720,1206,0.906496062992126
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:46,3446.2,1,1033860,0,0,3399,3446,3447.2,3,2,1.5,0,1,1,1033860,0,0,2974,3085811580,1206,0.906690718268285
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:46,3446,1,1033800,0,0,3399,3446,3447.2,2,2,1,0,2,0,0,1,1033800,2975,3086845380,1206,0.90672131147541
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:47,3446,0,0,0,0,3399,3446.2,3447,4,1,4,0,0,0,0,0,0,2975,3086845380,1206,0.907228323225701
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:47,3446,8,8270400,2,0,3399,3445.8,3446,4,9,0.444444444444444,0,2,0,0,8,8270400,2983,3095115780,1208,0.906546644844517
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:48,3446,0,0,0,0,3399,3445.8,3446,4,10,0.4,0,0,0,0,0,0,2983,3095115780,1208,0.905718954248366
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:48,3446,1,1033800,1,0,3399,3445.8,3446,4,10,0.4,0,1,1,1033800,0,0,2984,3096149580,1209,0.90489396411093
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:49,3446,6,6202800,1,0,3399,3445.8,3446,4,6,0.666666666666667,0,1,6,6202800,0,0,2990,3102352380,1210,0.904661016949153
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:49,3446,8,8270220,2,0,3399,3445.8,3446,1,1,1,0,1,8,8270220,0,0,2998,3110622600,1212,0.904676552061268
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:50,3446.2,2,2067660,-1,0,3399,3445.8,3446.2,1,2,0.5,0,1,2,2067660,0,0,3000,3112690260,1211,0.904544714122821
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:50,3446,1,1033800,0,0,3399,3445.8,3446.2,1,2,0.5,0,1,1,1033800,0,0,3001,3113724060,1211,0.904412962058297
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:51,3446,2,2067660,-1,0,3399,3446,3446.2,1,1,1,0,1,2,2067660,0,0,3003,3115791720,1210,0.904428524910453
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:51,3446,10,10336800,5,0,3399,3445,3446.2,2,1,2,0,2,0,0,10,10336800,3013,3126128520,1215,0.904606869607684
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:52,3444.4,3,3100320,1,0,3399,3446,3446.2,1,1,1,0,2,0,0,3,3100320,3016,3129228840,1216,0.904622395833333
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:53,3444,4,4132920,-3,0,3399,3443.4,3444,1,5,0.2,0,2,0,0,4,4132920,3020,3133361760,1213,0.90404943893316
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:53,3443.4,2,2066220,-1,0,3399,3443,3443.4,1,6,0.166666666666667,0,2,0,0,2,2066220,3022,3135427980,1212,0.903330625507717
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:54,3443,1,1032900,0,0,3399,3442.6,3443.2,1,2,0.5,0,2,0,0,1,1032900,3023,3136460880,1212,0.903199610199773
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:55,3442.6,2,2065560,1,0,3399,3442.2,3443,1,1,1,0,2,0,0,2,2065560,3025,3138526440,1213,0.903215329652484
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:55,3443.4,10,10329600,2,0,3399,3442,3443.4,4,3,1.33333333333333,0,1,10,10329600,0,0,3035,3148856040,1215,0.903424768706379
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:56,3443.4,3,3099060,0,0,3399,3443,3443.4,1,1,1,0,1,3,3099060,0,0,3038,3151955100,1215,0.903440441415125
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:56,3442,3,3098100,1,0,3399,3442,3443.4,2,1,2,0,2,0,0,3,3098100,3041,3155053200,1216,0.903618367678079
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:57,3442,1,1032600,0,0,3399,3442,3442.6,1,1,1,0,2,0,0,1,1032600,3042,3156085800,1216,0.903634003893576
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:57,3442,3,3097800,1,0,3399,3442.2,3442.6,1,1,1,0,2,0,0,3,3097800,3045,3159183600,1217,0.903649635036496
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:58,3442,1,1032600,1,0,3399,3441.2,3442.6,1,2,0.5,0,2,0,0,1,1032600,3046,3160216200,1218,0.903518728717367
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:58,3442.6,7,7225980,3,0,3399,3440,3442.6,4,1,4,0,1,7,7225980,0,0,3053,3167442180,1221,0.904020752269779
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:59,3442,7,7228200,0,0,3399,3440,3442,4,30,0.133333333333333,0,1,7,7228200,0,0,3060,3174670380,1221,0.900290416263311
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:27:59,3440,2,2064000,1,0,3399,3440,3441.8,7,1,7,0,2,0,0,2,2064000,3062,3176734380,1222,0.901274399096628
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:00,3440,3,3096000,-2,0,3399,3440,3441.2,4,1,4,0,2,0,0,3,3096000,3065,3179830380,1220,0.901774193548387
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:00,3440,0,0,0,0,3399,3440,3441,4,2,2,0,0,0,0,0,0,3065,3179830380,1220,0.902128345694937
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:01,3441,2,2064300,-1,0,3399,3440,3441,4,5,0.8,0,1,2,2064300,0,0,3067,3181894680,1219,0.902046077009828
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:01,3440,4,4128000,-3,0,3399,3439,3440,1,2,0.5,0,2,0,0,4,4128000,3071,3186022680,1216,0.901916572717024
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:02,3440,2,2064000,-2,0,3399,3439,3440.8,1,1,1,0,1,2,2064000,0,0,3073,3188086680,1214,0.901932367149758
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:02,3439,1,1031700,0,0,3399,3439,3440,1,3,0.333333333333333,0,2,0,0,1,1031700,3074,3189118380,1214,0.901657814260422
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:03,3440,3,3096000,0,0,3399,3439,3440,1,2,0.5,0,1,3,3096000,0,0,3077,3192214380,1214,0.90152855993564
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:03,3440,3,3095400,1,0,3399,3438.8,3440,5,3,1.66666666666667,0,1,3,3095400,0,0,3080,3195309780,1215,0.901897716307494
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:04,3439,1,1031700,1,0,3399,3438.8,3439,5,1,5,0,1,1,1031700,0,0,3081,3196341480,1216,0.902556681138447
IF00,ºáçyÎ‡ön¸NÀ]‘‘∞£,2010-04-16 09:28:04,3439.6,2,2063580,-1,0,3399,3438.8,3439,5,100,0.05,0,1,2,2063580,0,0,3083,3198405060,1215,0.889064725431239
